0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.28205128205128205,0.01282051282051282,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.0,0.01282051282051282,0.0,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.0,0.05128205128205128,0.038461538461538464,0.05128205128205128,0.02564102564102564
0.03333333333333333,0.05,0.06666666666666667,0.05,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.11666666666666667,0.0,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.03333333333333333,0.0,0.05,0.0,0.016666666666666666,0.1,0.016666666666666666,0.016666666666666666,0.0
0.02631578947368421,0.0,0.013157894736842105,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.013157894736842105,0.013157894736842105,0.0,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.18421052631578946,0.013157894736842105,0.0,0.013157894736842105,0.039473684210526314,0.039473684210526314,0.02631578947368421,0.02631578947368421,0.0,0.0,0.05263157894736842,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.039473684210526314,0.0,0.07894736842105263,0.13157894736842105,0.02631578947368421,0.0
0.0,0.01282051282051282,0.01282051282051282,0.05128205128205128,0.01282051282051282,0.02564102564102564,0.0,0.0,0.01282051282051282,0.0,0.038461538461538464,0.01282051282051282,0.038461538461538464,0.2564102564102564,0.0,0.01282051282051282,0.0641025641025641,0.0,0.11538461538461539,0.0,0.0,0.0,0.0641025641025641,0.02564102564102564,0.02564102564102564,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0641025641025641,0.01282051282051282,0.01282051282051282
0.030612244897959183,0.030612244897959183,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.3163265306122449,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.030612244897959183,0.04081632653061224,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.01020408163265306,0.05102040816326531,0.0,0.0,0.0,0.04081632653061224,0.01020408163265306,0.01020408163265306,0.04081632653061224,0.030612244897959183
0.018867924528301886,0.0,0.018867924528301886,0.09433962264150944,0.05660377358490566,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.3584905660377358,0.0,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.0,0.0,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.0,0.03773584905660377,0.0,0.03773584905660377,0.0,0.018867924528301886,0.0,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,0.0,0.0
0.0,0.02531645569620253,0.0,0.02531645569620253,0.02531645569620253,0.06329113924050633,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.3924050632911392,0.02531645569620253,0.02531645569620253,0.012658227848101266,0.0,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.0,0.012658227848101266,0.02531645569620253,0.0,0.0,0.012658227848101266,0.0379746835443038,0.0,0.0,0.02531645569620253,0.012658227848101266,0.06329113924050633,0.06329113924050633,0.0,0.012658227848101266
0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.024096385542168676,0.03614457831325301,0.024096385542168676,0.0,0.07228915662650602,0.39759036144578314,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0,0.012048192771084338,0.03614457831325301,0.0,0.04819277108433735,0.04819277108433735,0.0,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.03614457831325301,0.0,0.024096385542168676,0.0,0.012048192771084338,0.012048192771084338
0.0,0.019801980198019802,0.04950495049504951,0.0594059405940594,0.019801980198019802,0.0,0.0,0.009900990099009901,0.0,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.0297029702970297,0.0,0.009900990099009901,0.0,0.42574257425742573,0.009900990099009901,0.019801980198019802,0.04950495049504951,0.04950495049504951,0.0,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.0,0.0,0.0297029702970297,0.0,0.009900990099009901,0.0,0.0,0.04950495049504951,0.0297029702970297,0.009900990099009901,0.009900990099009901
0.0,0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.0,0.03571428571428571,0.0,0.03571428571428571,0.4107142857142857,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.03571428571428571,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,0.07142857142857142,0.05357142857142857,0.03571428571428571,0.0
0.015873015873015872,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.06349206349206349,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0,0.4444444444444444,0.015873015873015872,0.0,0.0,0.0,0.0,0.031746031746031744,0.031746031746031744,0.0,0.0,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.031746031746031744
0.010869565217391304,0.03260869565217391,0.043478260869565216,0.0,0.010869565217391304,0.0,0.0,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.08695652173913043,0.03260869565217391,0.0,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.06521739130434782,0.021739130434782608,0.010869565217391304,0.2717391304347826,0.021739130434782608,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.0,0.021739130434782608,0.0,0.043478260869565216,0.010869565217391304,0.0,0.043478260869565216,0.03260869565217391,0.010869565217391304,0.03260869565217391
0.0,0.0078125,0.0390625,0.1015625,0.03125,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.015625,0.015625,0.0,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.03125,0.0,0.46875,0.03125,0.0,0.0,0.0390625,0.03125,0.0,0.0078125,0.0234375,0.0078125,0.0,0.0078125,0.015625,0.0078125,0.0390625,0.0078125,0.015625
0.0,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.0,0.0,0.07894736842105263,0.0,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
0.028169014084507043,0.028169014084507043,0.028169014084507043,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,0.014084507042253521,0.07042253521126761,0.04225352112676056,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.014084507042253521,0.028169014084507043,0.07042253521126761,0.056338028169014086,0.028169014084507043,0.0,0.028169014084507043,0.0,0.04225352112676056,0.028169014084507043,0.0,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.056338028169014086,0.04225352112676056,0.014084507042253521
0.0,0.0,0.03508771929824561,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.05263157894736842,0.0,0.0,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.0,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.15789473684210525,0.05263157894736842,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.07017543859649122,0.03508771929824561
0.012048192771084338,0.03614457831325301,0.0,0.012048192771084338,0.0,0.060240963855421686,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.0,0.08433734939759036,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.3132530120481928,0.0,0.0,0.04819277108433735,0.060240963855421686,0.0,0.0,0.03614457831325301,0.0,0.03614457831325301,0.0963855421686747,0.03614457831325301,0.012048192771084338
0.03488372093023256,0.05813953488372093,0.011627906976744186,0.046511627906976744,0.0,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.05813953488372093,0.03488372093023256,0.011627906976744186,0.0,0.0,0.011627906976744186,0.0,0.0,0.023255813953488372,0.011627906976744186,0.0,0.03488372093023256,0.0,0.06976744186046512,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.3488372093023256,0.0,0.0,0.03488372093023256,0.0,0.023255813953488372,0.0,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.0,0.011627906976744186
0.031746031746031744,0.015873015873015872,0.0,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.0,0.031746031746031744,0.07936507936507936,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.0,0.0,0.0,0.06349206349206349,0.015873015873015872,0.14285714285714285,0.031746031746031744,0.015873015873015872,0.0,0.031746031746031744,0.047619047619047616,0.0,0.0,0.047619047619047616,0.12698412698412698,0.031746031746031744
0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.0,0.0641025641025641,0.0,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.0,0.038461538461538464,0.01282051282051282,0.0,0.02564102564102564,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.038461538461538464,0.0,0.0,0.2564102564102564,0.08974358974358974,0.01282051282051282,0.0,0.01282051282051282,0.02564102564102564,0.0,0.05128205128205128,0.038461538461538464,0.0
0.010869565217391304,0.0,0.0,0.05434782608695652,0.043478260869565216,0.010869565217391304,0.0,0.0,0.021739130434782608,0.0,0.010869565217391304,0.0,0.043478260869565216,0.03260869565217391,0.010869565217391304,0.021739130434782608,0.03260869565217391,0.05434782608695652,0.010869565217391304,0.010869565217391304,0.0,0.0,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.0,0.010869565217391304,0.021739130434782608,0.0,0.0,0.44565217391304346,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.03260869565217391,0.0,0.043478260869565216
0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.013888888888888888,0.027777777777777776,0.0,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.0,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.0,0.041666666666666664,0.0,0.013888888888888888,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333,0.041666666666666664,0.013888888888888888,0.05555555555555555
0.0,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.0,0.03636363636363636,0.05454545454545454,0.10909090909090909,0.0,0.01818181818181818,0.32727272727272727,0.0,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.01818181818181818
0.04,0.04,0.0,0.02,0.02,0.04,0.0,0.0,0.02,0.02,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.08,0.02,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.06,0.0,0.0,0.0,0.24,0.0,0.02,0.02,0.12
0.009433962264150943,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.0,0.0660377358490566,0.0,0.018867924528301886,0.0,0.0,0.009433962264150943,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.009433962264150943,0.018867924528301886,0.10377358490566038,0.0,0.04716981132075472,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.02830188679245283,0.02830188679245283,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.0,0.03773584905660377,0.009433962264150943,0.018867924528301886,0.27358490566037735,0.05660377358490566,0.02830188679245283,0.0
0.012658227848101266,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.0,0.05063291139240506,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.0759493670886076,0.02531645569620253,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.012658227848101266,0.05063291139240506,0.012658227848101266,0.012658227848101266,0.0379746835443038,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.0,0.0,0.0,0.0379746835443038,0.4810126582278481,0.0,0.0
0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.0,0.02857142857142857,0.07142857142857142,0.0,0.0,0.12857142857142856,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.04285714285714286,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.2714285714285714,0.04285714285714286
0.011111111111111112,0.03333333333333333,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.011111111111111112,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.022222222222222223,0.0,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.044444444444444446,0.022222222222222223,0.0,0.011111111111111112,0.06666666666666667,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.022222222222222223,0.07777777777777778,0.24444444444444444
